image_path,dataset,product_type,defect_type,label,split,defect_group,defect_type_label,binary_label
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_6931.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/screw/train/good/024.png,mvtec,screw,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp5_num_106824.jpg,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_6932.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/transistor/test/good/055.png,mvtec,transistor,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/ok_front/cast_ok_0_5379.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_5938.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Uneven/Imgs/exp6_num_33541.png,magnetic,magnetic_tile,uneven,1,val,surface_quality,7,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/carpet/test/metal_contamination/003.png,mvtec,carpet,metal_contamination,1,val,contamination,0,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_5770.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/metal_nut/test/flip/010.png,mvtec,metal_nut,flip,1,val,deformation,5,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7508.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_6495.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/transistor/train/good/151.png,mvtec,transistor,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Uneven/Imgs/exp3_num_274138.jpg,magnetic,magnetic_tile,uneven,1,val,surface_quality,7,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/hazelnut/train/good/101.png,mvtec,hazelnut,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_732.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_969.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_1181.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_9469.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_1477.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp1_num_34078.jpg,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Blowhole/Imgs/exp3_num_40438.png,magnetic,magnetic_tile,blowhole,1,val,hole_void,4,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/screw/train/good/261.png,mvtec,screw,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_4366.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_4947.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/zipper/train/good/003.png,mvtec,zipper,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_6006.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/cable/train/good/166.png,mvtec,cable,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_676.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp5_num_11325.png,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/test/ok_front/cast_ok_0_1368.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp1_num_261937.jpg,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_9149.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_4606.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_810.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/def_front/cast_def_0_2808.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/pill/train/good/069.png,mvtec,pill,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_9314.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/ok_front/cast_ok_0_1879.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp5_num_296701.png,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp6_num_106244.png,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_5469.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_8861.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_5516.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_8918.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_989.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp6_num_304958.png,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp1_num_270753.png,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/cable/test/combined/006.png,mvtec,cable,combined,1,val,deformation,5,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Blowhole/Imgs/exp5_num_5022.png,magnetic,magnetic_tile,blowhole,1,val,hole_void,4,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/test/ok_front/cast_ok_0_9928.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/ok_front/cast_ok_0_1634.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_8343.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_4989.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp3_num_319713.jpg,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_1607.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Blowhole/Imgs/exp5_num_322672.jpg,magnetic,magnetic_tile,blowhole,1,val,hole_void,4,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_4116.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_1723.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7765.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/zipper/train/good/011.png,mvtec,zipper,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Blowhole/Imgs/exp6_num_322697.png,magnetic,magnetic_tile,blowhole,1,val,hole_void,4,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp2_num_54925.jpg,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/zipper/train/good/235.png,mvtec,zipper,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_4680.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_41.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_6856.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_2726.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_9417.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/leather/test/glue/000.png,mvtec,leather,glue,1,val,contamination,0,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_1552.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_3320.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_669.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_9434.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/pill/train/good/149.png,mvtec,pill,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/grid/test/good/020.png,mvtec,grid,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/hazelnut/train/good/161.png,mvtec,hazelnut,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/wood/test/scratch/001.png,mvtec,wood,scratch,1,val,scratch,6,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_9071.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_7048.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/pill/test/faulty_imprint/006.png,mvtec,pill,faulty_imprint,1,val,surface_quality,3,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_5562.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_8168.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_8660.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_5503.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/wood/train/good/180.png,mvtec,wood,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/bottle/train/good/140.png,mvtec,bottle,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_975.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/leather/train/good/067.png,mvtec,leather,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp1_num_110086.png,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_3426.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7892.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/leather/train/good/071.png,mvtec,leather,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/def_front/cast_def_0_7510.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_4181.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_2596.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/def_front/cast_def_0_6193.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/grid/train/good/043.png,mvtec,grid,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_5155.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/ok_front/cast_ok_0_2083.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp6_num_126419.png,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/leather/train/good/220.png,mvtec,leather,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/wood/train/good/038.png,mvtec,wood,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/metal_nut/train/good/155.png,mvtec,metal_nut,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/pill/train/good/239.png,mvtec,pill,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp3_num_166221.jpg,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/carpet/train/good/241.png,mvtec,carpet,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp4_num_359501.png,magnetic,magnetic_tile,free,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_7929.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/hazelnut/test/cut/003.png,mvtec,hazelnut,cut,1,val,cut,1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/tile/train/good/145.png,mvtec,tile,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/def_front/cast_def_0_5700.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_3572.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_3765.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_6200.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7990.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_4032.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_3005.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_9826.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_25.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/bottle/train/good/101.png,mvtec,bottle,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/leather/train/good/092.png,mvtec,leather,good,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_2769.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/def_front/cast_def_0_2614.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7232.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_6540.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_3031.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_9066.jpeg,casting,casting_product,ok,0,val,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_3828.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_8659.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7677.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/def_front/cast_def_0_8510.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_324.jpeg,casting,casting_product,defect,1,val,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/grid/train/good/227.png,mvtec,grid,good,0,val,normal,-1,0
